species,Latitude,Mass
Balaenoptera bonaerensis,-38.472,-999
Balaenoptera bonaerensis,-38.472,-999
Balaenoptera bonaerensis,-34.4,-999
Balaenoptera bonaerensis,-38.47,-999
Balaenoptera bonaerensis,-64.67,-999
Balaenoptera bonaerensis,-65.3,-999
Balaenoptera bonaerensis,-67.07,-999
Balaenoptera bonaerensis,-67.15,-999
Balaenoptera bonaerensis,-67.35,-999
Balaenoptera bonaerensis,-65.23,-999
Balaenoptera bonaerensis,-67.77,-999
Balaenoptera bonaerensis,-64.85,-999
Balaenoptera bonaerensis,-67.4,-999
Balaenoptera bonaerensis,-69.97,-999
Balaenoptera bonaerensis,-67.08,-999
Balaenoptera bonaerensis,-67.57,-999
Balaenoptera bonaerensis,-67,-999
Balaenoptera bonaerensis,-67.17,-999
Balaenoptera bonaerensis,-67.72,-999
Balaenoptera bonaerensis,-64.57,-999
Balaenoptera bonaerensis,-64.48,-999
Balaenoptera bonaerensis,-67.08,-999
Balaenoptera bonaerensis,-65.07,-999
Balaenoptera bonaerensis,-65.07,-999
Balaenoptera bonaerensis,-67.15,-999
Balaenoptera bonaerensis,-65.28,-999
Balaenoptera bonaerensis,-64.65,-999
Balaenoptera bonaerensis,-65.07,-999
Balaenoptera bonaerensis,-67.08,-999
Balaenoptera bonaerensis,-67.77,-999
Balaenoptera bonaerensis,-67.17,-999
Balaenoptera bonaerensis,-60.5,-999
Balaenoptera bonaerensis,-61.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-60.5,-999
Balaenoptera bonaerensis,-61.5,-999
Balaenoptera bonaerensis,-61.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-67.93,-999
Balaenoptera bonaerensis,-66.12,-999
Balaenoptera bonaerensis,-64.03,-999
Balaenoptera bonaerensis,-67.77,-999
Balaenoptera bonaerensis,-64.65,-999
Balaenoptera bonaerensis,-67.78,-999
Balaenoptera bonaerensis,-67.63,-999
Balaenoptera bonaerensis,-67.33,-999
Balaenoptera bonaerensis,-64.48,-999
Balaenoptera bonaerensis,-67.32,-999
Balaenoptera bonaerensis,-63.83,-999
Balaenoptera bonaerensis,-65.28,-999
Balaenoptera bonaerensis,-65.3,-999
Balaenoptera bonaerensis,-66.23,-999
Balaenoptera bonaerensis,-64.67,-999
Balaenoptera bonaerensis,-65.12,-999
Balaenoptera bonaerensis,-64.85,-999
Balaenoptera bonaerensis,-67.93,-999
Balaenoptera bonaerensis,-65.07,-999
Balaenoptera bonaerensis,-67.87,-999
Balaenoptera bonaerensis,-64.67,-999
Balaenoptera bonaerensis,-67.63,-999
Balaenoptera bonaerensis,-64.67,-999
Balaenoptera bonaerensis,-64.57,-999
Balaenoptera bonaerensis,-65.4,-999
Balaenoptera bonaerensis,-65.7,-999
Balaenoptera bonaerensis,-65.3,-999
Balaenoptera bonaerensis,-67.18,-999
Balaenoptera bonaerensis,-65.3,-999
Balaenoptera bonaerensis,-67.32,-999
Balaenoptera bonaerensis,-65.12,-999
Balaenoptera bonaerensis,-64.57,-999
Balaenoptera bonaerensis,-67.18,-999
Balaenoptera bonaerensis,-67.32,-999
Balaenoptera bonaerensis,-64.03,-999
Balaenoptera bonaerensis,-67.87,-999
Balaenoptera bonaerensis,-65.7,-999
Balaenoptera bonaerensis,-64.85,-999
Balaenoptera bonaerensis,-64.85,-999
Balaenoptera bonaerensis,-65.3,-999
Balaenoptera bonaerensis,-64.93,-999
Balaenoptera bonaerensis,-64.92,-999
Balaenoptera bonaerensis,-64.92,-999
Balaenoptera bonaerensis,-64.92,-999
Balaenoptera bonaerensis,-38.32,-999
Balaenoptera bonaerensis,-27.566667,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-60.5,-999
Balaenoptera bonaerensis,-61.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-34.8,-999
Balaenoptera bonaerensis,-60.5,-999
Balaenoptera bonaerensis,-60.5,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-64.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-65.5,-999
Balaenoptera bonaerensis,-66.5,-999
Balaenoptera bonaerensis,-59.5,-999
Balaenoptera bonaerensis,-60.5,-999
Balaenoptera borealis,NA,22106251.95
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,23.245111,19999999.97
Balaenoptera edeni,-35.072575,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-0.35568,19999999.97
Balaenoptera edeni,32.632827,19999999.97
Balaenoptera edeni,-12.36929,19999999.97
Balaenoptera edeni,13.28838,19999999.97
Balaenoptera edeni,9.71212,19999999.97
Balaenoptera edeni,5.865778,19999999.97
Balaenoptera edeni,38.13755,19999999.97
Balaenoptera edeni,10.155226,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,5.637855,19999999.97
Balaenoptera edeni,-34.210715,19999999.97
Balaenoptera edeni,13.353157,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,32.784966,19999999.97
Balaenoptera edeni,38.74415,19999999.97
Balaenoptera edeni,34.367083,19999999.97
Balaenoptera edeni,38.5279,19999999.97
Balaenoptera edeni,6.35,19999999.97
Balaenoptera edeni,6.2833,19999999.97
Balaenoptera edeni,6.3166,19999999.97
Balaenoptera edeni,6.3833,19999999.97
Balaenoptera edeni,32.516708,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,15.84095,19999999.97
Balaenoptera edeni,15.87034,19999999.97
Balaenoptera edeni,-36.612471,19999999.97
Balaenoptera edeni,29.007521,19999999.97
Balaenoptera edeni,-36.595972,19999999.97
Balaenoptera edeni,-36.595972,19999999.97
Balaenoptera edeni,-36.679721,19999999.97
Balaenoptera edeni,16.09124,19999999.97
Balaenoptera edeni,16.05212,19999999.97
Balaenoptera edeni,16.103,19999999.97
Balaenoptera edeni,16.03542,19999999.97
Balaenoptera edeni,16.13743,19999999.97
Balaenoptera edeni,16.04707,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-30.348712,19999999.97
Balaenoptera edeni,-15.391667,19999999.97
Balaenoptera edeni,47.14409,19999999.97
Balaenoptera edeni,-36.5662,19999999.97
Balaenoptera edeni,6.385316,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,12.6,19999999.97
Balaenoptera edeni,27.9107,19999999.97
Balaenoptera edeni,27.9101,19999999.97
Balaenoptera edeni,-7.374636,19999999.97
Balaenoptera edeni,-30.316659,19999999.97
Balaenoptera edeni,-30.31825,19999999.97
Balaenoptera edeni,6.365485,19999999.97
Balaenoptera edeni,-7.69,19999999.97
Balaenoptera edeni,-7.69,19999999.97
Balaenoptera edeni,-7.69,19999999.97
Balaenoptera edeni,16.14202,19999999.97
Balaenoptera edeni,16.14202,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-36.9613,19999999.97
Balaenoptera edeni,-7,19999999.97
Balaenoptera edeni,-7,19999999.97
Balaenoptera edeni,-7,19999999.97
Balaenoptera edeni,-7,19999999.97
Balaenoptera edeni,-7.69,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,30.2233,19999999.97
Balaenoptera edeni,-7,19999999.97
Balaenoptera edeni,16.14202,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,28.95479,19999999.97
Balaenoptera edeni,-11.797833,19999999.97
Balaenoptera edeni,28.96495,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,28.91051,19999999.97
Balaenoptera edeni,29.01869,19999999.97
Balaenoptera edeni,28.91239,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,28.97172,19999999.97
Balaenoptera edeni,28.96605,19999999.97
Balaenoptera edeni,28.93515,19999999.97
Balaenoptera edeni,28.9574,19999999.97
Balaenoptera edeni,6.303553,19999999.97
Balaenoptera edeni,28.97508,19999999.97
Balaenoptera edeni,28.83762,19999999.97
Balaenoptera edeni,28.9511,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,28.99964,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,28.9257,19999999.97
Balaenoptera edeni,28.91928,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,28.92062,19999999.97
Balaenoptera edeni,33.9128,19999999.97
Balaenoptera edeni,28.97154,19999999.97
Balaenoptera edeni,28.96036,19999999.97
Balaenoptera edeni,28.93784,19999999.97
Balaenoptera edeni,28.962,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,28.82041,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,6.365359,19999999.97
Balaenoptera edeni,28.06683,19999999.97
Balaenoptera edeni,28.06683,19999999.97
Balaenoptera edeni,28.06683,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-32.72,19999999.97
Balaenoptera edeni,-32.72,19999999.97
Balaenoptera edeni,12,19999999.97
Balaenoptera edeni,24.47,19999999.97
Balaenoptera edeni,-38.2953,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,55.866849,19999999.97
Balaenoptera edeni,55.777105,19999999.97
Balaenoptera edeni,55.777105,19999999.97
Balaenoptera edeni,55.687358,19999999.97
Balaenoptera edeni,55.863148,19999999.97
Balaenoptera edeni,2.1335,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-14.10017,19999999.97
Balaenoptera edeni,-14.06683,19999999.97
Balaenoptera edeni,39.00025,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,24.006667,19999999.97
Balaenoptera edeni,24.0067,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-31.88571,19999999.97
Balaenoptera edeni,-31.898667,19999999.97
Balaenoptera edeni,-31,19999999.97
Balaenoptera edeni,0,19999999.97
Balaenoptera edeni,0,19999999.97
Balaenoptera edeni,22.47,19999999.97
Balaenoptera edeni,-31.883333,19999999.97
Balaenoptera edeni,30.12,19999999.97
Balaenoptera edeni,31.87,19999999.97
Balaenoptera edeni,32.5,19999999.97
Balaenoptera edeni,30.32,19999999.97
Balaenoptera edeni,-34.2169,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.78,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,-38.7967,19999999.97
Balaenoptera edeni,27.63,19999999.97
Balaenoptera edeni,17.75,19999999.97
Balaenoptera edeni,24.68,19999999.97
Balaenoptera edeni,-37.083333,19999999.97
Balaenoptera edeni,29.53,19999999.97
Balaenoptera edeni,-32.55,19999999.97
Balaenoptera edeni,-36.415128,19999999.97
Balaenoptera edeni,-36.4,19999999.97
Balaenoptera edeni,-36.4,19999999.97
Balaenoptera edeni,-36.4,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,30.15212106202308,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,30.57,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,24.341667,19999999.97
Balaenoptera edeni,24.333,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,29.77,19999999.97
Balaenoptera edeni,-38.3,19999999.97
Balaenoptera edeni,-38.3,19999999.97
Balaenoptera edeni,-38.3,19999999.97
Balaenoptera edeni,-32.6167,19999999.97
Balaenoptera edeni,29.77,19999999.97
Balaenoptera edeni,-35.0222,19999999.97
Balaenoptera edeni,29.2,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-34,19999999.97
Balaenoptera edeni,-29.1,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,31.7403,19999999.97
Balaenoptera edeni,-30.581706,19999999.97
Balaenoptera edeni,-30,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-32.966667,19999999.97
Balaenoptera edeni,30.13,19999999.97
Balaenoptera edeni,-25.63,19999999.97
Balaenoptera edeni,33.5917,19999999.97
Balaenoptera edeni,29.03,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,31.92,19999999.97
Balaenoptera edeni,-12.77,19999999.97
Balaenoptera edeni,-12.52,19999999.97
Balaenoptera edeni,-12.82,19999999.97
Balaenoptera edeni,-12.7,19999999.97
Balaenoptera edeni,-12.12,19999999.97
Balaenoptera edeni,-10.9,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-25.13,19999999.97
Balaenoptera edeni,-27.87,19999999.97
Balaenoptera edeni,-26.5,19999999.97
Balaenoptera edeni,-26.95,19999999.97
Balaenoptera edeni,-28.53,19999999.97
Balaenoptera edeni,-25.2,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,27.47,19999999.97
Balaenoptera edeni,-42.25,19999999.97
Balaenoptera edeni,-42.25,19999999.97
Balaenoptera edeni,-42.25,19999999.97
Balaenoptera edeni,-42.25,19999999.97
Balaenoptera edeni,-41.9,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-42.25,19999999.97
Balaenoptera edeni,-42.25,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-42.25,19999999.97
Balaenoptera edeni,-42.25,19999999.97
Balaenoptera edeni,-40.23,19999999.97
Balaenoptera edeni,-42.25,19999999.97
Balaenoptera edeni,-40.23,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,28.15,19999999.97
Balaenoptera edeni,22.45,19999999.97
Balaenoptera edeni,10.32,19999999.97
Balaenoptera edeni,-28.916667,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-34.1389,19999999.97
Balaenoptera edeni,-38.07,19999999.97
Balaenoptera edeni,-38.07,19999999.97
Balaenoptera edeni,-38.07,19999999.97
Balaenoptera edeni,-38.07,19999999.97
Balaenoptera edeni,-38.07,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,0,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-25.85,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,10.82,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-24.883333,19999999.97
Balaenoptera edeni,10.53,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,37.25,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,40,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-24.244252,19999999.97
Balaenoptera edeni,-31,19999999.97
Balaenoptera edeni,37.98,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-34.9167,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,36,19999999.97
Balaenoptera edeni,29.683333,19999999.97
Balaenoptera edeni,2.05017,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,-36,19999999.97
Balaenoptera edeni,-11.2,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,16.643057,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,24.0067,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,32.66,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,NA,19999999.97
Balaenoptera edeni,16.14202,19999999.97
Balaenoptera edeni,-37.8981,19999999.97
Balaenoptera edeni,0,19999999.97
Balaenoptera edeni,8.5,19999999.97
Balaenoptera edeni,-24.883333,19999999.97
Balaenoptera edeni,-24.883333,19999999.97
Balaenoptera edeni,-24.883333,19999999.97
Balaenoptera edeni,-24.883333,19999999.97
Balaenoptera edeni,NA,19999999.97
Eschrichtius robustus,27.876063,27324024.19
Eschrichtius robustus,36.656772,27324024.19
Eschrichtius robustus,26.604449,27324024.19
Eschrichtius robustus,26.73446,27324024.19
Eschrichtius robustus,24.438285,27324024.19
Eschrichtius robustus,28.044498,27324024.19
Eschrichtius robustus,32.626437,27324024.19
Eschrichtius robustus,37.009787,27324024.19
Eschrichtius robustus,33.432278,27324024.19
Eschrichtius robustus,27.99185,27324024.19
Eschrichtius robustus,23.535958,27324024.19
Eschrichtius robustus,23.555796,27324024.19
Eschrichtius robustus,23.431467,27324024.19
Eschrichtius robustus,23.58103,27324024.19
Eschrichtius robustus,23.48959,27324024.19
Eschrichtius robustus,23.403001,27324024.19
Eschrichtius robustus,27.931757,27324024.19
Eschrichtius robustus,48.196405,27324024.19
Eschrichtius robustus,33.705123,27324024.19
Eschrichtius robustus,36.649126,27324024.19
Eschrichtius robustus,34.405968,27324024.19
Eschrichtius robustus,37.181637,27324024.19
Eschrichtius robustus,34.384958,27324024.19
Eschrichtius robustus,34.38782,27324024.19
Eschrichtius robustus,34.303733,27324024.19
Eschrichtius robustus,34.375938,27324024.19
Eschrichtius robustus,34.385768,27324024.19
Eschrichtius robustus,33.736997,27324024.19
Eschrichtius robustus,32.774029,27324024.19
Eschrichtius robustus,32.714947,27324024.19
Eschrichtius robustus,34.0987,27324024.19
Eschrichtius robustus,34.085333,27324024.19
Eschrichtius robustus,27.819109,27324024.19
Eschrichtius robustus,37.81006,27324024.19
Eschrichtius robustus,33.622275,27324024.19
Eschrichtius robustus,47.723654,27324024.19
Eschrichtius robustus,34.128747,27324024.19
Eschrichtius robustus,25.242546,27324024.19
Eschrichtius robustus,44.310811,27324024.19
Eschrichtius robustus,33.705121,27324024.19
Eschrichtius robustus,37.806332,27324024.19
Eschrichtius robustus,27.909311,27324024.19
Eschrichtius robustus,26.750611,27324024.19
Eschrichtius robustus,26.673867,27324024.19
Eschrichtius robustus,37.007635,27324024.19
Eschrichtius robustus,33.705455,27324024.19
Eschrichtius robustus,25.377876,27324024.19
Eschrichtius robustus,27.6378,27324024.19
Eschrichtius robustus,27.696905,27324024.19
Eschrichtius robustus,25.222374,27324024.19
Eschrichtius robustus,26.73769,27324024.19
Eschrichtius robustus,26.667166,27324024.19
Eschrichtius robustus,27.142027,27324024.19
Eschrichtius robustus,27.746097,27324024.19
Eschrichtius robustus,27.754014,27324024.19
Eschrichtius robustus,35.85946,27324024.19
Eschrichtius robustus,35.85946,27324024.19
Eschrichtius robustus,35.85946,27324024.19
Eschrichtius robustus,35.85946,27324024.19
Eschrichtius robustus,34.313257,27324024.19
Eschrichtius robustus,33.489374,27324024.19
Eschrichtius robustus,27.982604,27324024.19
Eschrichtius robustus,47.723654,27324024.19
Eschrichtius robustus,32.601089,27324024.19
Eschrichtius robustus,32.601089,27324024.19
Eschrichtius robustus,32.601089,27324024.19
Eschrichtius robustus,32.601089,27324024.19
Eschrichtius robustus,53.253083,27324024.19
Eschrichtius robustus,36.793602,27324024.19
Eschrichtius robustus,36.793353,27324024.19
Eschrichtius robustus,48.673408,27324024.19
Eschrichtius robustus,33.711248,27324024.19
Eschrichtius robustus,38.026325,27324024.19
Eschrichtius robustus,35.664446,27324024.19
Eschrichtius robustus,57.020487,27324024.19
Eschrichtius robustus,48.99908,27324024.19
Eschrichtius robustus,37.765705,27324024.19
Eschrichtius robustus,37.769977,27324024.19
Eschrichtius robustus,37.765693,27324024.19
Eschrichtius robustus,37.765697,27324024.19
Eschrichtius robustus,37.765636,27324024.19
Eschrichtius robustus,37.765703,27324024.19
Eschrichtius robustus,36.969203,27324024.19
Eschrichtius robustus,53.478988,27324024.19
Eschrichtius robustus,38.023914,27324024.19
Eschrichtius robustus,44.829449,27324024.19
Eschrichtius robustus,60.816873,27324024.19
Eschrichtius robustus,38.023831,27324024.19
Eschrichtius robustus,60.816855,27324024.19
Eschrichtius robustus,37.767868,27324024.19
Eschrichtius robustus,38.05609,27324024.19
Eschrichtius robustus,34.001511,27324024.19
Eschrichtius robustus,37.766335,27324024.19
Eschrichtius robustus,60.816842,27324024.19
Eschrichtius robustus,60.817167,27324024.19
Eschrichtius robustus,49.180176,27324024.19
Eschrichtius robustus,60.814697,27324024.19
Eschrichtius robustus,54.083182,27324024.19
Eschrichtius robustus,44.800169,27324024.19
Eschrichtius robustus,48.407795,27324024.19
Eschrichtius robustus,48.363302,27324024.19
Eschrichtius robustus,47.614703,27324024.19
Eschrichtius robustus,47.614742,27324024.19
Eschrichtius robustus,44.30997,27324024.19
